# x y z s_1 s_2
0 3 17 -0.753769184121862 0.657139267635303 
0 3 18 0.213302046955831 -0.976986303263486 
0 3 19 0.314578527466115 -0.949231452311422 
0 3 20 0.931450727489 0.363867478981307 
0 3 21 -0.925262952672286 0.379326334983696 
0 3 22 -0.484472701320828 -0.874806379534866 
0 3 23 0.998974188346948 0.0452832310746222 
0 4 0 0.877517062697173 0.479545414611928 
0 4 1 0.548165444644765 0.836369921325131 
0 4 2 0.899263311254424 0.437407701157318 
0 4 3 0.826001695274402 -0.563667632034884 
0 4 4 0.187896687125265 0.982188798025792 
0 4 5 0.893109383059742 0.449839560166341 
0 4 6 0.739571051725217 -0.673078494270956 
0 4 7 0.955748491154121 0.294185012630862 
0 4 8 0.992930775465915 -0.11869488250408 
0 4 9 0.713585604558399 -0.700568044494626 
0 4 10 0.658270817313698 -0.752781197342997 
0 4 11 -0.998796485490719 0.049046718252993 
0 4 12 -0.702670949756139 -0.711514958640228 
0 4 13 0.643210307283288 0.765689558897428 
0 4 14 0.9320916731884 -0.362222463098093 
0 4 15 0.919960104503708 -0.392011997420393 
0 4 16 -0.97844236079924 -0.206520087627355 
0 4 17 -0.836154088353081 -0.548494613036836 
0 4 18 0.362884669273508 -0.931834060767397 
0 4 19 -0.54362850731918 -0.839325947430389 
0 4 20 -0.730907175652185 -0.682476886480522 
0 4 21 -0.1446242338638 0.98948665022794 
0 4 22 -0.993224151147514 -0.116214394879898 
0 4 23 -0.483959483364934 -0.875090405878813 
0 5 0 0.445441626740933 -0.895310983494781 
0 5 1 0.992718530050218 -0.120457129697389 
0 5 2 0.700983633037717 0.713177359577015 
0 5 3 -0.702943269284982 0.711245921019545 
0 5 4 0.319832103686086 0.947474234716561 
0 5 5 0.926571214135144 0.376119376177465 
0 5 6 0.749591110027358 0.661901176738607 
0 5 7 0.956622896263236 0.291329082559463 
0 5 8 0.998095790078676 -0.0616830108475911 
0 5 9 0.879905368515584 -0.475148968700822 
0 5 10 0.999978884738917 -0.00649846722781276 
0 5 11 0.68895849546972 -0.724800794370494 
0 5 12 -0.410816553153656 -0.911718026395743 
0 5 13 0.710223595403074 -0.703976167588599 
0 5 14 0.95475406827593 0.297396484697719 
0 5 15 0.857684381480764 0.514176527822847 
0 5 16 -0.571120001023985 -0.82086658138236 
0 5 17 0.993666782369687 -0.11236692402604 
0 5 18 -0.991767610018067 0.128050801321396 
0 5 19 -0.561299881969119 0.827612495375374 
0 5 20 -0.41288535685577 -0.910783004943594 
0 5 21 -0.341905322168399 -0.939734404325458 
0 5 22 -0.751589136429268 -0.65963154109056 
0 5 23 -0.291161500948906 -0.956673915378265 
0 6 0 0.892755552389876 -0.450541367331621 
0 6 1 0.811559333424671 -0.584270013205628 
0 6 2 0.863474922921575 0.504391769843224 
0 6 3 0.000845896944007863 0.999999642229116 
0 6 4 0.881381043446521 0.4724060290186 
0 6 5 0.680909168157052 0.732367875264659 
0 6 6 0.460183302632166 0.88782392847825 
0 6 7 0.355903818536856 0.934522590390882 
0 6 8 0.437701973961227 0.899120115440893 
0 6 9 0.935452469967519 -0.353452509443162 
0 6 10 0.818670532020236 0.574263493530368 
0 6 11 0.892826080069833 0.450401588304411 
0 6 12 0.271597304918636 -0.962410984954418 
0 6 13 0.937898825900181 0.34690891077495 
0 6 14 0.301745582538662 0.95338848504605 
0 6 15 -0.306161932365502 0.951979448922203 
0 6 16 -0.992403837509962 0.123022856801092 
0 6 17 -0.513287406224646 0.85821677833236 
0 6 18 -0.901907386162987 0.431929469687643 
0 6 19 0.841997204583172 -0.539481887994513 
0 6 20 -0.845661306809197 -0.533719921087606 
0 6 21 -0.394370744542483 0.918951421920119 
0 6 22 -0.997356847800228 -0.0726589164933857 
0 6 23 -0.47198314022254 -0.881607574460242 
0 7 0 0.490039816495487 0.871700050618944 
0 7 1 0.419921372722851 -0.907560488744721 
0 7 2 0.0633321464224263 -0.997992504595865 
0 7 3 0.507048495458163 0.861917526944204 
0 7 4 0.17152047216497 0.985180555851721 
0 7 5 0.998455830101897 -0.0555513756403242 
0 7 6 0.845479204687176 0.534008346790141 
0 7 7 -0.343807317806857 -0.939040216509631 
0 7 8 0.939640748033169 -0.34216262892909 
0 7 9 0.877923321897748 0.478801254037646 
0 7 10 0.979046390695836 0.203637336619433 
0 7 11 0.714589364709934 0.69954416575614 
0 7 12 0.595911863368151 0.803049843469942 
0 7 13 0.832918569028944 0.553395570425691 
0 7 14 0.614743548601372 0.788727056371843 
0 7 15 0.992427223887352 0.122834055893482 
0 7 16 -0.477468967344159 0.878648613054902 
0 7 17 -0.996803681596094 0.0798900516739953 
0 7 18 -0.772566147632516 -0.634934285995215 
0 7 19 -0.905080129751009 -0.425241059553163 
0 7 20 0.334110959271819 -0.942533748411411 
0 7 21 -0.903708646569605 -0.428147967547825 
0 7 22 -0.897274921162896 0.441472214133708 
0 7 23 -0.574689084345915 0.818371832563691 
0 8 0 -0.415978313630647 -0.909374533725793 
0 8 1 -0.977429946818422 -0.211259790453691 
0 8 2 -0.787423802864853 -0.616412000760735 
0 8 3 -0.898047996134184 -0.439897484238517 
0 8 4 -0.218749737481108 0.975780996101044 
0 8 5 0.260998097951359 0.965339314886622 
0 8 6 0.85364764485511 0.520850936865168 
0 8 7 0.0863587031607526 -0.99626410875249 
0 8 8 0.947632525780613 0.319362796960849 
0 8 9 0.426893090192918 -0.904302100818936 
0 8 10 -0.411827402319844 -0.911261867247 
0 8 11 -0.99602637937177 -0.0890586974728633 
0 8 12 -0.846423465155299 -0.532510392043664 
0 8 13 0.722592323013784 -0.691274427938386 
0 8 14 -0.454258107629951 0.890870120529618 
0 8 15 0.841491864216071 0.540269786734518 
0 8 16 0.468365262900558 0.883534934514811 
0 8 17 -0.788946628607505 0.614461729653566 
0 8 18 0.655060424423276 -0.755576495369197 
0 8 19 0.744444124173414 0.667684765427277 
0 8 20 -0.206520504196814 -0.978442272873721 
0 8 21 -0.788400720359395 -0.61516201454315 
0 8 22 -0.900964892290257 0.433891994464528 
0 8 23 0.999857780168966 -0.0168647394165453 
0 9 0 0.196928873871351 -0.980417777600835 
0 9 1 -0.932281956619794 0.361732433382976 
0 9 2 -0.509922170155018 0.860220541712645 
0 9 3 -0.962736493028154 0.270441204315932 
0 9 4 0.548277179328093 0.836296678594403 
0 9 5 -0.854646198667192 0.519210819517197 
0 9 6 -0.995092600635652 0.0989480477835485 
0 9 7 -0.297572700510549 -0.954699160945928 
0 9 8 0.645758417210589 -0.763541790998813 
0 9 9 -0.601231617762997 -0.799074803633608 
0 9 10 -0.913202610784567 -0.407505817941597 
0 9 11 -0.431371938499194 0.90217417978761 
0 9 12 -0.0968223703671441 -0.995301677179581 
0 9 13 -0.774187199824606 0.632956696487 
0 9 14 -0.265244206082361 -0.964181264669532 
0 9 15 -0.317712981090087 -0.948186933914853 
0 9 16 -0.0996133213243679 0.995026223882933 
0 9 17 -0.624794530354449 0.78078921280917 
0 9 18 0.135076411117818 -0.990835184659654 
0 9 19 0.977111381885001 -0.212728341766639 
0 9 20 -0.78010173365264 -0.625652687321125 
0 9 21 0.036186939310629 -0.999345038224201 
0 9 22 0.355658995218959 -0.934615792248259 
0 9 23 0.904065997124751 0.427392878792837 
0 10 0 0.999598381855111 0.028338577816172 
0 10 1 -0.681550571809518 -0.731771014775878 
0 10 2 0.886662990860833 0.462416198502736 
0 10 3 -0.509751856026399 -0.86032147786606 
0 10 4 -0.983983415729232 -0.178260027964301 
0 10 5 -0.997660384464042 0.0683648833178274 
0 10 6 -0.95710517106096 0.289740731565948 
0 10 7 -0.741064603737445 -0.67143372948301 
0 10 8 0.878172973297915 -0.478343212525378 
0 10 9 -0.227254082904631 0.973835500381443 
0 10 10 -0.698615748457952 0.715497055204657 
0 10 11 0.749822047636817 0.661639552080837 
0 10 12 0.299287107481176 0.95416310308854 
0 10 13 -0.765413980022909 0.643538218900393 
0 10 14 0.626910676613768 0.779091139435989 
0 10 15 0.968474862539666 -0.249111301688171 
0 10 16 0.745364390029501 0.666657277824183 
0 10 17 0.281763851616004 0.959483784085231 
0 10 18 0.726762408202342 0.686888929903469 
0 10 19 -0.115877220223078 0.993263545003728 
0 10 20 0.886879440647594 0.462000928307088 
0 10 21 0.999121325165712 0.04191154493826 
0 10 22 0.903412644612827 0.428772193074199 
0 10 23 -0.152625955166069 0.988284026891888 
0 11 0 0.386854252406907 0.92214087177323 
0 11 1 -0.790172221445152 0.612884867211154 
0 11 2 0.0784486816615197 -0.996918153283192 
0 11 3 0.786849624182076 -0.617144771447126 
0 11 4 0.528397302825479 0.848997226359874 
0 11 5 0.173590612717256 0.984817901531267 
0 11 6 -0.605395215666703 0.795925017101402 
0 11 7 0.388953142703462 -0.921257538792004 
0 11 8 -0.80328546871847 -0.595594203922224 
0 11 9 -0.770304389774047 -0.637676365482391 
0 11 10 0.499612164245933 0.866249205100642 
0 11 11 0.954278889441738 0.298917716380014 
0 11 12 0.781515309386427 0.623886064273468 
0 11 13 -0.944067614519204 0.329751935879107 
0 11 14 0.538038071784874 -0.842920537957176 
0 11 15 -0.341149045517266 -0.940009217371116 
0 11 16 -0.972501241906698 -0.232897691036066 
0 11 17 -0.506623559752985 -0.862167366990432 
0 11 18 0.927664406409977 0.373414982398973 
0 11 19 0.979927320582355 -0.199355076123701 
0 11 20 0.856102327388346 -0.516806351586604 
0 11 21 0.364821289596943 -0.93107756210577 
0 11 22 0.356822018126788 -0.934172386329165 
0 11 23 -0.76241224354762 -0.647091624801839 
0 12 0 -0.49717311166571 -0.867651368371327 
0 12 1 0.884258282109287 0.466998169719253 
0 12 2 0.984795994568491 -0.173714849917492 
0 12 3 0.355239706372771 0.934775240908844 
0 12 4 0.0598643907926286 -0.998206519070592 
0 12 5 0.974290891110578 -0.225293718285612 
0 12 6 0.627411908147508 0.778687548067068 
0 12 7 -0.192962508730765 -0.981206130343838 
0 12 8 -0.960391620131811 -0.278653792331263 
0 12 9 0.703684328502677 -0.710512748527242 
0 12 10 0.877491298601287 0.479592557155578 
0 12 11 0.470844375285394 0.882216285421045 
0 12 12 0.485026825441222 -0.874499273071402 
0 12 13 0.928676412488185 0.370890982484173 
0 12 14 0.696210994173816 0.717837204100976 
0 12 15 0.983169719219876 0.182694562615067 
0 12 16 -0.895978654233477 0.444097119060647 
0 12 17 0.479469202403873 -0.877558706837437 
0 12 18 0.877309912307505 -0.47992428336874 
0 12 19 0.953609888569649 -0.301045146817188 
0 12 20 -0.105064407188427 0.994465419379751 
0 12 21 0.50828365521204 0.861189715361423 
0 12 22 0.625467495449426 -0.780250224053939 
0 12 23 -0.913057280827068 -0.407831340052087 
0 13 0 -0.791449479690072 0.611234587616173 
0 13 1 0.982711075182536 0.185145733716938 
0 13 2 -0.845650038638646 0.533737774708196 
0 13 3 0.961551636165139 -0.274624199567599 
0 13 4 0.526352062635361 0.850266726480286 
0 13 5 0.0382262929648835 -0.999269108161642 
0 13 6 -0.972237787131875 0.233995053949684 
0 13 7 -0.577974353223276 -0.816054928920925 
0 13 8 -0.938925907779234 0.344119368389722 
0 13 9 -0.588956921451402 0.808164429231135 
0 13 10 0.999993578765427 0.0035836333396118 
0 13 11 -0.597941577570908 0.801539686985001 
0 13 12 -0.76339720870377 0.645929331849308 
0 13 13 -0.957650173412771 0.287934272643063 
0 13 14 -0.996280936192527 -0.0861643556196058 
0 13 15 -0.998191436151962 -0.0601153623700511 
0 13 16 -0.997750384096033 0.0670385787156789 
0 13 17 -0.683464436323367 -0.729983810971985 
0 13 18 0.174403364773032 -0.984674294554217 
0 13 19 -0.970358263322867 -0.241670934952944 
0 13 20 0.847197365355406 -0.531278292550015 
0 13 21 0.399619061868137 0.916681299793789 
0 13 22 -0.590810811403574 -0.806810129540186 
0 13 23 -0.552890258426524 -0.83325408018026 
0 14 0 0.2582188416641 0.966086450484454 
0 14 1 0.290666299277706 0.956824488850595 
0 14 2 -0.990739210751572 0.135778556036481 
0 14 3 -0.406391419081261 0.913699083121527 
0 14 4 0.483558509878856 0.875312040088413 
0 14 5 -0.0853871946706934 -0.996347844372772 
0 14 6 -0.985913471688852 -0.167256169818738 
0 14 7 0.773485277982144 -0.633814266757136 
0 14 8 0.663423508676757 0.748244109990196 
0 14 9 -0.671983867045473 0.740565785349696 
0 14 10 -0.164396727806158 -0.986394300412684 
0 14 11 -0.331073924464462 -0.943604820112583 
0 14 12 0.804501814410817 0.593950192027667 
0 14 13 -0.558649822437002 -0.829403626644534 
0 14 14 -0.254914270616351 0.96696365735023 
0 14 15 -0.531805786079433 0.846866344763113 
0 14 16 -0.403056215555599 -0.915175222076078 
0 14 17 -0.935680385878395 -0.352848714724113 
0 14 18 -0.940033057464035 0.341083348867719 
0 14 19 -0.997740249031452 0.0671892510946273 
0 14 20 -0.212899378159811 -0.977074129623319 
0 14 21 0.311629061143892 0.950203835106224 
0 14 22 0.654452566767441 -0.756103060337351 
0 14 23 0.382180053131176 0.924087878390714 
0 15 0 0.659265113997113 0.751910572785337 
0 15 1 -0.476708105534236 -0.879061648644712 
0 15 2 -0.992745586963998 0.120233936821131 
0 15 3 -0.354827112311605 0.934931933548431 
0 15 4 0.333218071962944 0.942849784704488 
0 15 5 -0.970639435915056 -0.240539155744969 
0 15 6 -0.95283684908676 0.303483012741102 
0 15 7 0.668723774442982 -0.743510937037735 
0 15 8 0.877334488866638 -0.479879354260125 
0 15 9 0.645868583073886 0.763448605603632 
0 15 10 0.357797078347074 -0.933799363207268 
0 15 11 -0.999858726756107 -0.016808525505121 
0 15 12 0.226028723543984 -0.974120637361245 
0 15 13 0.909557210006315 -0.415578731079357 
0 15 14 -0.540146162921195 -0.841571222583989 
0 15 15 -0.490156857842386 -0.871634243653884 
0 15 16 0.393260371306401 -0.919427147935035 
0 15 17 -0.348589491720974 -0.93727550179321 
0 15 18 -0.685890944306581 0.727704344166109 
0 15 19 0.184592209223339 0.982815199462263 
0 15 20 -0.999983531257079 -0.00573909527914894 
0 15 21 -0.999911694113385 0.0132892428415237 
0 15 22 0.9613887089937 -0.275194022862828 
0 15 23 0.798499343727672 0.601995679441703 
0 16 0 0.895313044197152 0.445437484828599 
0 16 1 -0.950013067433954 -0.312210140297734 
0 16 2 -0.812479016279456 0.582990435689616 
0 16 3 0.514287789169237 0.857617671174876 
0 16 4 -0.942836725152715 0.33325502202263 
0 16 5 -0.99422473988609 -0.107318062778069 
0 16 6 -0.985037576549486 -0.172339701710068 
0 16 7 0.0500554809389003 -0.998746438706029 
0 16 8 0.55867000155619 0.829390034520072 
0 16 9 0.706090015985382 0.708122086455268 
0 16 10 0.154507332719406 -0.987991641733843 
0 16 11 -0.892129371625416 0.451780017578513 
0 16 12 0.445503910272715 -0.895279993036659 
0 16 13 -0.420316876578246 -0.907377387454364 
0 16 14 -0.303711691946072 -0.952763983458262 
0 16 15 0.875177653045845 -0.483801690374441 
0 16 16 0.591822006578488 -0.806068677303251 
0 16 17 -0.900330807018899 0.435206201624814 
0 16 18 -0.780774221114082 -0.624813264618877 
0 16 19 -0.552039899825242 0.833817695303318 
0 16 20 -0.663638943532896 -0.748053041318957 
0 16 21 -0.719658388687803 0.694328311097334 
0 16 22 0.246226370056193 -0.969212347573508 
0 16 23 0.807556154991296 0.589790688749554 
0 17 0 -0.20455190401972 -0.978855718970833 
0 17 1 0.976233135707059 -0.216723013885379 
0 17 2 0.765072325054037 0.643944358960003 
0 17 3 -0.457790160913608 0.88906027274347 
0 17 4 0.268781040299222 0.963201304180838 
0 17 5 0.0364369746393585 -0.99933595296033 
0 17 6 0.996022452581166 -0.0891026035208766 
0 17 7 0.855435533497604 -0.51790930483017 
0 17 8 0.713367919368727 0.700789705700314 
0 17 9 0.0310404143442865 0.999518130239434 
0 17 10 0.951948703350338 0.306257516135704 
0 17 11 0.904406761734923 -0.42667131298946 
0 17 12 0.508687711009675 -0.860951109336493 
0 17 13 -0.197458488977605 -0.980311249109527 
0 17 14 -0.333851137062526 0.94262581032033 
0 17 15 0.651439790620024 -0.758700335571917 
0 17 16 0.438213526899356 0.898870905548971 
0 17 17 -0.84748512005378 -0.53081915120635 
0 17 18 -0.989360680734582 0.145483481592947 
0 17 19 0.499855647480393 0.866108729711205 
0 17 20 0.820119376006621 -0.572192458093001 
0 17 21 0.999952701684327 0.00972596495031828 
0 17 22 0.0645756128494951 -0.997912816946006 
0 17 23 -0.996191815319228 -0.087188686714395 
0 18 0 -0.00718552028172534 -0.999974183815903 
0 18 1 -0.218285196389345 -0.975885020398031 
0 18 2 -0.488041152834476 -0.872820619107956 
0 18 3 0.954399753693704 -0.298531589868472 
0 18 4 0.991722073353456 -0.128402995383762 
0 18 5 -0.97737356448713 0.211520484685815 
0 18 6 0.853280213148899 0.521452661176994 
0 18 7 0.647954157930519 -0.761679334904493 
0 18 8 -0.501567357012696 -0.865118596713363 
0 18 9 -0.719413456554819 0.694582089121111 
0 18 10 -0.997161696792994 0.0752897765232276 
0 18 11 -0.657080633154555 0.753820297904752 
0 18 12 -0.686394696305591 0.727229207941729 
0 18 13 -0.673026722265163 -0.739618165756501 
0 18 14 0.767026239746265 -0.641615731992838 
0 18 15 0.950777238758506 0.309875204330308 
0 18 16 0.0693431932854868 -0.997592863619709 
0 18 17 0.713143324085641 0.701018258900638 
0 18 18 0.86759116383598 0.497278164042752 
0 18 19 -0.910565954345359 0.413363814075599 
0 18 20 -0.545478968702247 -0.838124510262964 
0 18 21 -0.992196930032853 0.124680600068261 
0 18 22 0.965427275121152 0.260672546410526 
0 18 23 0.0660288517845021 -0.997817714180311 
0 19 0 -0.523266927087324 -0.852168834807158 
0 19 1 -0.797706829130858 -0.603045449993607 
0 19 2 -0.423475288597226 -0.905907655309025 
0 19 3 -0.995266246223292 0.0971858998445617 
0 19 4 0.857846527578795 0.513905959413785 
0 19 5 -0.641250460006854 0.76733164117023 
0 19 6 -0.155963917781671 0.987762753068869 
0 19 7 0.947112219250365 -0.320902546182868 
0 19 8 0.943569173705371 0.331175503974802 
0 19 9 0.939288923140248 -0.343127263367446 
0 19 10 -0.35047653446273 -0.936571512908115 
0 19 11 -0.877119707365264 -0.480271817777677 
0 19 12 -0.92837626491642 -0.371641642903263 
0 19 13 -0.418547920274916 -0.908194713942744 
0 19 14 -0.957727826907198 -0.287675875887458 
0 19 15 0.945015966084703 -0.32702419458657 
0 19 16 0.243550922007618 -0.969888111273274 
0 19 17 0.964939464170046 0.26247253282434 
0 19 18 0.467992676353954 0.883732343460996 
0 19 19 -0.782827135770922 0.622239242977084 
0 19 20 -0.791448195685188 -0.611236250190268 
0 19 21 -0.659016434404272 -0.752128539004524 
0 19 22 -0.979290659387056 -0.202459389600148 
0 19 23 0.998837329000778 0.0482077814734429 
0 20 0 0.951815042147188 -0.306672668397996 
0 20 1 -0.960441286765059 -0.278482557222312 
0 20 2 -0.740214087006248 0.672371255630033 
0 20 3 0.977683614442691 -0.210082721922283 
0 20 4 0.971116278678859 0.238606733528047 
0 20 5 0.285869021079062 0.958268700724019 
0 20 6 -0.608752216065135 0.793360409546498 
0 20 7 -0.874628358939785 0.484794011656805 
0 20 8 -0.764060311422691 0.645144821345301 
0 20 9 0.942823266701414 0.333293095887801 
0 20 10 0.893169878786986 -0.449719432121451 
0 20 11 -0.0543878002471135 0.998519888226709 
0 20 12 0.43723002279639 -0.899349713496073 
0 20 13 -0.998881534903837 -0.0472829697476301 
0 20 14 -0.0414437743032985 -0.999140837705825 
0 20 15 0.98976205625326 0.142727264393732 
0 20 16 -0.475105248108631 -0.879928976235944 
0 20 17 -0.134434717248231 -0.990922452464565 
0 20 18 0.557629568608939 -0.830089913330483 
0 20 19 0.801103544844156 0.598525780930218 
0 20 20 0.558387158813491 0.829580484867018 
0 20 21 -0.908877094813176 -0.417064055660472 
0 20 22 0.935588145005791 0.353093221295203 
0 20 23 0.735370700536145 -0.677665059445283 
0 21 0 0.997041939566382 -0.0768594219709427 
0 21 1 -0.717372368434551 0.696689948977737 
0 21 2 -0.736031271101594 0.676947537081399 
0 21 3 -0.333623441420985 0.942706422665306 
0 21 4 -0.671860820127347 0.740677418568846 
0 21 5 -0.978112037381343 -0.208078932931037 
0 21 6 -0.849595833218156 0.527434280435343 
0 21 7 -0.940889995152817 0.338712292397739 
0 21 8 -0.0797141055580312 0.996817767385335 
0 21 9 -0.499644677644816 -0.866230452074509 
0 21 10 0.30450862530799 -0.952509578488867 
0 21 11 0.626328195419081 -0.779559485621897 
0 21 12 0.729294937212032 -0.68419945524452 
0 21 13 0.649345812546794 -0.760493271323254 
0 21 14 -0.0949402732947476 -0.995482970475497 
0 21 15 0.889342642858082 0.457241362514593 
0 21 16 -0.847082890777675 0.531460794557546 
0 21 17 0.964267700713713 -0.264929804590367 
0 21 18 0.686644376101098 -0.72699346679921 
0 21 19 0.799509680059199 0.600653204013462 
0 21 20 0.678392216160868 -0.734699939466682 
0 21 21 0.78499539844067 -0.619501593562901 
0 21 22 0.945774626038839 -0.324823577871272 
0 21 23 0.9442669278665 0.329180754202859 
0 22 0 0.711791210844414 0.702391110539308 
0 22 1 0.668991257455976 0.743270272140271 
0 22 2 -0.652809162169641 0.757522407449028 
0 22 3 -0.980891510484596 0.194555505342943 
0 22 4 -0.384717369528617 -0.923034422750843 
0 22 5 -0.834038165276898 -0.551706750784822 
0 22 6 -0.248054551271427 0.968746065588672 
0 22 7 -0.871278344364305 -0.490789207951637 
0 22 8 -0.862830392123268 0.505493535496161 
0 22 9 -0.999248914049565 0.0387505841345089 
0 22 10 -0.254390176790893 -0.967101668880939 
0 22 11 -0.947159499092173 0.320762970555305 
0 22 12 -0.530279623432227 -0.847822812250635 
0 22 13 0.801570398136563 -0.597900407117433 
0 22 14 0.975566912212054 -0.219702525695629 
0 22 15 -0.974558004994192 0.224135438745728 
0 22 16 -0.453075710827825 0.891472041209292 
0 22 17 0.363405774854104 0.931630958482321 
0 22 18 -0.958118913315559 0.286370647844732 
0 22 19 -0.961706954493453 0.274079794364573 
0 22 20 0.609908653089276 -0.792471724976245 
0 22 21 -0.963530991339386 0.267596765168302 
0 22 22 -0.916167738787314 -0.400795052870342 
0 22 23 0.991018612799694 -0.133724003397182 
0 23 0 0.536420129731678 -0.843951091247976 
0 23 1 0.879192309491096 0.476467084835577 
0 23 2 -0.485680925540765 0.874136167062012 
0 23 3 0.90968079888785 -0.415308131553865 
0 23 4 0.807295516527336 -0.590147395990919 
0 23 5 0.978223114346058 -0.207556109423691 
0 23 6 0.69010405056287 0.723710162562831 
0 23 7 -0.381407909996335 -0.924406840191172 
0 23 8 -0.0481185425946656 0.998841632021096 
0 23 9 -0.972065777053315 -0.234708596096808 
0 23 10 -0.953985331208498 -0.299853277185714 
0 23 11 -0.128756289493874 -0.991676266689775 
0 23 12 -0.660230641452531 -0.751062913534665 
0 23 13 0.326805709829214 -0.945091544784432 
0 23 14 -0.85124964133716 -0.524760943786174 
0 23 15 0.781365090306886 0.624074190821662 
0 23 16 0.268648500007562 0.963238279681454 
0 23 17 0.514694781890112 -0.857373478418297 
0 23 18 -0.544585422639893 -0.838705381792754 
0 23 19 -0.9280946975271 0.372344239141794 
0 23 20 0.637187735495996 0.770708628298325 
0 23 21 -0.999231296503917 -0.0392022459446047 
0 23 22 0.613767639344686 0.789486722429992 
0 23 23 0.972877134641665 0.231322460845079 
1 0 0 0.876485341101765 0.481428548004502 
1 0 1 -0.994778086883919 0.102061539551243 
1 0 2 -0.15194084848196 0.988389588453147 
1 0 3 -0.0109171967092828 0.999940405632261 
