# x y z s_1 s_2
0 3 7 -0.786979439949759 0.616979222580763 
0 3 8 -0.135481136229869 -0.990779925980469 
0 3 9 -0.914967581952328 -0.40352735220343 
0 3 10 -0.945144446953847 -0.326652681593626 
0 3 11 0.928433300946319 -0.371499132830646 
0 3 12 -0.00260657694567575 0.999996602872543 
0 3 13 0.741651780802765 0.670785089303637 
0 3 14 0.0385191001381387 -0.999257864079412 
0 3 15 -0.828503043927087 -0.559984558897431 
0 4 0 -0.657366093619867 0.753571376154214 
0 4 1 -0.965770039330482 -0.259399751602808 
0 4 2 -0.917177153818803 -0.398479696487588 
0 4 3 0.981408884174371 -0.191928637945504 
0 4 4 0.849540861616033 0.527522818885296 
0 4 5 -0.0511514168053128 0.998690909420332 
0 4 6 0.991086862106169 0.133217235223325 
0 4 7 -0.976621031452164 0.214968278881587 
0 4 8 -0.876681888326537 0.481070542311849 
0 4 9 -0.300246503462927 0.95386164466252 
0 4 10 -0.968066080866083 0.250695159659259 
0 4 11 0.743255743933638 -0.6690073983968 
0 4 12 -0.38489118065574 0.92296195970009 
0 4 13 -0.404167858958866 0.914684831941913 
0 4 14 0.910776875965655 0.41289887648944 
0 4 15 -0.802112938442361 -0.59717236538822 
0 5 0 -0.140195346926119 0.990123863312194 
0 5 1 -0.400360733004592 0.916357617673376 
0 5 2 -0.299085754160465 0.954226237146237 
0 5 3 0.876031093584432 0.482254624729783 
0 5 4 -0.00316912099357063 -0.999994978323455 
0 5 5 0.957704786624203 -0.287752570235418 
0 5 6 0.987072437230544 -0.160274775494316 
0 5 7 0.907218437625208 0.420659846470847 
0 5 8 -0.422653713630222 0.9062912547049 
0 5 9 -0.0807294498159402 -0.996736051285603 
0 5 10 0.748312828386846 -0.663345996348572 
0 5 11 -0.794576315414256 -0.607164293237592 
0 5 12 -0.955533973834036 0.294881035078446 
0 5 13 -0.788342035123558 0.615237219011698 
0 5 14 0.833741777492747 -0.552154551247416 
0 5 15 -0.832400129846032 -0.55417508409555 
0 6 0 -0.999494795106653 0.0317829286679021 
0 6 1 -0.825274486259892 0.564731814517715 
0 6 2 -0.999959253375278 -0.00902726919703739 
0 6 3 -0.606103819677487 -0.795385541591221 
0 6 4 0.405827770467677 -0.913949572305406 
0 6 5 0.867851391785713 -0.496823873999228 
0 6 6 0.537254293081795 0.843420313109177 
0 6 7 0.0962468810242652 0.995357492508647 
0 6 8 0.656835060492102 0.754034285233992 
0 6 9 0.986173410693746 0.165716637790732 
0 6 10 -0.969290030955109 -0.245920385269389 
0 6 11 0.0767211640962313 -0.99705258787073 
0 6 12 -0.989274725356695 0.146066826385852 
0 6 13 -0.999903873244137 -0.0138652180427398 
0 6 14 0.451080523112848 0.892483255679477 
0 6 15 0.783300940241262 -0.621642692402279 
0 7 0 -0.395668457848563 0.918393418674012 
0 7 1 -0.966874181300036 -0.255253437852237 
0 7 2 -0.992298718957845 0.123867882659795 
0 7 3 0.950458289273477 -0.310852119747212 
0 7 4 0.243585057166736 -0.969879538873296 
0 7 5 0.986518182799768 0.1636516880617 
0 7 6 0.87126060500234 0.490820698596704 
0 7 7 0.903248051148522 -0.429118815826568 
0 7 8 0.384207980340026 -0.923246569364348 
0 7 9 0.596711800217206 -0.802455623372122 
0 7 10 -0.823484495752899 -0.567338774679286 
0 7 11 -0.788508655292614 -0.615023658511308 
0 7 12 0.0285237722727497 -0.999593114429733 
0 7 13 -0.0371314292100883 -0.999310390701916 
0 7 14 -0.208615364959128 0.977997765592013 
0 7 15 0.972271138622686 0.233856436732766 
0 8 0 -0.1832111709984 -0.983073581590613 
0 8 1 -0.540193468688385 -0.841540858417707 
0 8 2 -0.329655738770552 -0.944101209561582 
0 8 3 -0.866011514927944 0.500024055433544 
0 8 4 0.78524847670471 -0.619180773145398 
0 8 5 0.999175865315245 0.0405905182466449 
0 8 6 -0.265608206855022 0.964081054917718 
0 8 7 0.908696303282401 -0.417457816313097 
0 8 8 0.367220197535335 -0.930134036858188 
0 8 9 -0.421018934405484 0.907051849053885 
0 8 10 -0.898479749870129 0.439014964520926 
0 8 11 -0.96845801303236 -0.249176798665952 
0 8 12 -0.854216313259758 -0.519917772499563 
0 8 13 -0.392611189997567 -0.919704546845722 
0 8 14 0.995251344020703 0.09733839029378 
0 8 15 0.217702956493607 0.976015073005506 
0 9 0 -0.821574768906143 0.570100779772154 
0 9 1 0.42060229845421 0.907245119322797 
0 9 2 0.297072027235812 0.954855073104817 
0 9 3 0.0633762882516301 0.997989702395494 
0 9 4 0.567503646859144 0.823370882896385 
0 9 5 -0.646078586460104 0.763270895631239 
0 9 6 -0.996625450001717 0.0820835696645485 
0 9 7 0.0733497924999422 0.997306275895332 
0 9 8 -0.995117857492148 -0.0986937166198356 
0 9 9 -0.974442268377389 0.224638076913794 
0 9 10 -0.116765682368955 0.99315949143172 
0 9 11 0.302661573265199 -0.953098091525019 
0 9 12 0.0891413927058348 -0.996018981800279 
0 9 13 0.056684913067772 -0.99839211767246 
0 9 14 0.991562418852245 0.129630125819135 
0 9 15 0.652707041056781 0.757610400242038 
0 10 0 0.928745098361017 -0.370718953211708 
0 10 1 0.829965454639144 0.557814793731431 
0 10 2 0.9573872631365 -0.28880725126631 
0 10 3 0.631782886072969 0.775145395951824 
0 10 4 -0.569062837297381 0.822294039384364 
0 10 5 -0.88653011866832 0.462670885937223 
0 10 6 0.932247297501702 0.361821746583553 
0 10 7 -0.999985172002556 -0.00544571161727384 
0 10 8 -0.735505255892326 -0.677519017116689 
0 10 9 0.21595216207389 -0.976403944940623 
0 10 10 -0.603402503287939 0.797436780582542 
0 10 11 0.899542101723829 0.436834072876963 
0 10 12 -0.358296379713109 -0.933607896434301 
0 10 13 0.385600175019877 -0.922665976951919 
0 10 14 -0.0881482634713477 -0.996107365521903 
0 10 15 0.527875868345316 -0.849321533707157 
0 11 0 0.813115313708901 -0.582102642677454 
0 11 1 -0.550512268231714 0.834827073426811 
0 11 2 0.957871547197211 0.287196969117053 
0 11 3 0.979310563341055 0.202363090825936 
0 11 4 -0.22076657372792 0.975326673440461 
0 11 5 -0.233325871492548 0.972398600210964 
0 11 6 0.00387872273913839 0.999992477726664 
0 11 7 -0.972122000195161 0.234475620772306 
0 11 8 -0.752465122826172 0.658632096796227 
0 11 9 -0.897169600879159 0.441686209042495 
0 11 10 -0.351342278375925 -0.93624708460193 
0 11 11 -0.73147291591 -0.681870495981548 
0 11 12 -0.135575208726092 -0.990767057778405 
0 11 13 0.749724401694763 -0.6617501956958 
0 11 14 0.49321596647292 -0.86990689755639 
0 11 15 0.644381719485698 -0.764703994753953 
0 12 0 -0.225209833989762 -0.974310284598445 
0 12 1 -0.904418204076075 0.426647058041899 
0 12 2 -0.948654504884397 -0.316314132410393 
0 12 3 -0.241129497865962 0.970492949618342 
0 12 4 0.318992516801049 0.947757233802482 
0 12 5 -0.278358666649825 0.960477200510731 
0 12 6 0.926938900605647 -0.375212305960233 
0 12 7 -0.963479567321344 -0.267781857776578 
0 12 8 -0.852197867225889 0.523219643262413 
0 12 9 -0.921948141201273 -0.387313342057199 
0 12 10 -0.676718804204855 -0.73624157722554 
0 12 11 -0.642649907405562 0.766159967964669 
0 12 12 -0.938923096883514 -0.3441270377908 
0 12 13 0.23222534667162 0.972662011370469 
0 12 14 0.940108386162349 0.340875669808252 
0 12 15 0.942785945170321 -0.333398652650704 
0 13 0 0.919547483808647 0.392978911674896 
0 13 1 -0.99919054872821 0.0402274450123103 
0 13 2 -0.370001832152034 -0.929031024349638 
0 13 3 -0.856962378484632 0.515378969169254 
0 13 4 -0.283725222061985 0.958905625369816 
0 13 5 0.749064030453405 0.662497606245412 
0 13 6 -0.941274512690919 -0.337642254107026 
0 13 7 -0.02047067221255 -0.999790453834785 
0 13 8 -0.0387522986940603 0.999248847557968 
0 13 9 -0.796118048389736 -0.605141349626778 
0 13 10 0.0381504785811075 0.999272005504023 
0 13 11 0.85606941768116 0.516860863396561 
0 13 12 -0.0212154879939057 -0.999774926205484 
0 13 13 0.990894578739932 -0.134640015685577 
0 13 14 0.781015254468588 -0.624511947273522 
0 13 15 -0.463025257613026 0.886345085625453 
0 14 0 -0.0562518485597095 0.998416611206772 
0 14 1 -0.691545905398851 0.722332513961599 
0 14 2 -0.990571923332953 0.136993666658188 
0 14 3 -0.946713466972501 0.322077027204531 
0 14 4 -0.192843688540388 0.981229489869795 
0 14 5 -0.0545513097879664 0.998510968693092 
0 14 6 -0.697219646666152 0.716857562074033 
0 14 7 -0.870028617677393 0.493001221522183 
0 14 8 -0.720312990622466 0.693649187659381 
0 14 9 0.812413811036019 0.583081297623181 
0 14 10 0.997277609498118 0.0737385217760613 
0 14 11 0.582473381435311 0.812849776969468 
0 14 12 0.196680015013555 -0.980467731082603 
0 14 13 0.357259092113008 -0.934005321774233 
0 14 14 0.183595065488304 -0.983001959269841 
0 14 15 -0.971425345154379 -0.237345315504005 
0 15 0 -0.166624885744542 -0.9860203585376 
0 15 1 -0.755652142224461 -0.65497315971846 
0 15 2 -0.199130142702458 0.979973053847553 
0 15 3 0.0433393684986442 0.99906040815265 
0 15 4 -0.482701456946098 0.87578496416764 
0 15 5 0.26960119894125 -0.962972062694158 
0 15 6 -0.52499591242134 -0.851104747925239 
0 15 7 -0.927811250047626 0.373049975586464 
0 15 8 -0.850473059220813 -0.526018607598239 
0 15 9 0.240515669440791 -0.970645255875414 
0 15 10 0.913859121128907 0.406031411013361 
0 15 11 0.100125403664311 0.994974825581562 
0 15 12 0.999195280253267 -0.040109748435945 
0 15 13 -0.920192776288466 0.391465521427527 
0 15 14 0.610511690402797 0.79200724484156 
0 15 15 0.925240650104974 0.379380731447085 
1 0 0 -0.128810617212333 -0.99166921142757 
1 0 1 -0.360805125542536 0.932641228652387 
1 0 2 -0.866074887283561 0.499914282269238 
1 0 3 0.589577009356242 0.807712170292456 
1 0 4 0.810568624921369 0.585643666654973 
1 0 5 -0.342674180750533 0.939454312804487 
1 0 6 -0.0467183150877849 -0.998908103398585 
1 0 7 0.76905828539755 -0.639178655511416 
1 0 8 -0.837142892156271 0.546984257645715 
1 0 9 0.209014357751146 0.977912571886606 
1 0 10 0.99798394675622 0.0634668576256803 
1 0 11 0.861693948861834 0.507428357992435 
1 0 12 -0.738544307616161 -0.674204943387221 
1 0 13 -0.800062376745709 0.599916821997856 
1 0 14 0.57952316999656 0.814955762871297 
1 0 15 0.998057621109892 0.0622975516731108 
1 1 0 -0.916921397598473 -0.399067852158081 
1 1 1 -0.0706009636827902 0.997504638549145 
1 1 2 -0.649520711113066 0.760343899715897 
1 1 3 -0.77555828050096 0.631275972571738 
1 1 4 0.995379604553053 -0.0960179297829752 
1 1 5 0.990817835143468 -0.135203615194311 
1 1 6 0.981856008448599 -0.189628000763035 
1 1 7 0.999539805009211 0.03033443920939 
1 1 8 -0.83227196838394 0.554367541115388 
1 1 9 0.382728542361798 0.923860846048588 
1 1 10 0.720098415763006 0.69387194179878 
1 1 11 0.979350436257977 0.20217003487488 
1 1 12 -0.545926055153131 -0.837833361895395 
1 1 13 -0.551080396764722 -0.834452153392653 
1 1 14 -0.513195943172044 0.858271474483311 
1 1 15 -0.687611611416472 0.726078695352813 
1 2 0 -0.820038042638624 -0.572309014978285 
1 2 1 -0.22887934204494 0.97345479955932 
1 2 2 -0.719565324719504 -0.694424757235306 
1 2 3 0.124504277853917 0.99221907096975 
1 2 4 0.396024019130115 -0.918240151742468 
1 2 5 0.485934779097375 0.87399507462204 
1 2 6 0.644935381614335 -0.764237105577825 
1 2 7 0.445662877271324 0.895200871213967 
1 2 8 -0.64803131044004 -0.761613695182383 
1 2 9 0.330183603020094 -0.943916727416497 
1 2 10 0.99999872541852 0.00159660932489455 
1 2 11 0.42276624734999 -0.906238765503665 
1 2 12 0.294103392599857 -0.955773610464975 
1 2 13 0.0297710595619001 -0.999556743768237 
1 2 14 -0.75532862301124 -0.655346222435091 
1 2 15 0.2054297661363 -0.978671860832416 
1 3 0 -0.771379519963084 -0.636375389358766 
1 3 1 -0.850326856402283 0.526254916633574 
1 3 2 -0.999987839498922 0.00493161781542439 
1 3 3 0.53078775313858 0.847504785306902 
1 3 4 0.234501914112889 0.972115657870704 
1 3 5 0.822902822319721 0.568182140706867 
1 3 6 0.325429738158471 0.945566224820932 
1 3 7 0.355630323332746 0.934626702553617 
1 3 8 -0.993429970008587 -0.114441665003345 
1 3 9 0.996755811857345 -0.0804851012834386 
1 3 10 0.425723623588199 0.904853245735978 
1 3 11 0.948114967903717 0.317927676739433 
1 3 12 0.113028013780901 0.993591801546663 
1 3 13 0.96581501732685 0.259232236239894 
1 3 14 -0.999994424482284 -0.00333931195683085 
1 3 15 -0.832988241667453 -0.553290691448685 
1 4 0 -0.666691169398181 -0.745334075865639 
1 4 1 -0.997639593186408 -0.0686676205125687 
1 4 2 -0.677585359126995 -0.735444138665025 
1 4 3 0.685239371572375 0.728317927588698 
1 4 4 0.824230567101032 0.566254335309065 
1 4 5 0.994159031376925 -0.107925068133841 
1 4 6 -0.285363760251842 0.958419284204428 
1 4 7 -0.444951883440411 0.895554477082679 
1 4 8 0.686908601636185 0.726743815245938 
1 4 9 0.731655910944604 0.681674136211593 
1 4 10 0.863014331820366 0.505179436510085 
1 4 11 0.96991826764413 -0.243430799387032 
1 4 12 -0.999995342475265 0.00305205304291376 
1 4 13 -0.998066875634869 0.0621491090881443 
1 4 14 -0.629098087744118 0.777325926492031 
1 4 15 -0.995902873923796 -0.0904293409813616 
1 5 0 0.912413110412481 0.409270467963938 
1 5 1 -0.974317951410622 0.225176662998207 
1 5 2 0.748915290139954 0.66266574394229 
1 5 3 0.99791541445043 -0.0645354600373119 
1 5 4 -0.0876095461635314 0.996154891279976 
1 5 5 0.988174109469894 -0.153336001556655 
1 5 6 -0.342225159030502 0.939617975842602 
1 5 7 -0.976779272085515 -0.214248112299948 
1 5 8 0.375988952077163 0.926624145981485 
1 5 9 0.580888627816062 0.813983047780463 
1 5 10 0.936007007977672 0.351981364587227 
1 5 11 0.982366923892574 -0.18696316974699 
1 5 12 -0.703690184670419 0.710506948592701 
1 5 13 -0.993129837838843 0.117017627707085 
1 5 14 -0.658135990088013 0.752899075939711 
1 5 15 -0.912676556902769 -0.40868264274386 
1 6 0 -0.991782780054079 0.127933252863371 
1 6 1 -0.979823276877192 -0.199865820213564 
1 6 2 0.837550664493111 0.546359665794565 
1 6 3 -0.87462915103731 -0.484792582612146 
1 6 4 0.999995101168023 0.00313011820158061 
1 6 5 0.836909642539281 0.547341073029216 
1 6 6 0.868543465111534 0.495613003473526 
1 6 7 0.970496087935972 -0.241116866479668 
1 6 8 0.971317622241071 -0.237785779061641 
1 6 9 0.96804500804684 -0.250776518828207 
1 6 10 0.895785744979591 0.444486106747285 
1 6 11 0.33926949730055 -0.940689219775284 
1 6 12 -0.977007949057798 0.213202878681024 
1 6 13 -0.374169475719187 0.927360341744259 
1 6 14 -0.925391187389696 0.379013390662505 
1 6 15 -0.645827901135487 0.7634830201877 
1 7 0 -0.930954339335518 -0.365135616000917 
1 7 1 -0.231445143539648 -0.972847956019805 
1 7 2 -0.977460079689243 0.211120327334671 
1 7 3 -0.925332270274963 -0.379157209594889 
1 7 4 0.980987770415824 0.194069560453438 
1 7 5 0.809775621222227 -0.586739672490413 
1 7 6 0.65527298779052 0.755392157407055 
1 7 7 -0.223658216331437 0.974667636821619 
1 7 8 0.530066908514205 -0.84795581989759 
1 7 9 0.996178784422349 -0.0873374459599732 
1 7 10 -0.578472383319061 0.815701968697615 
1 7 11 0.106320607661669 -0.994331900517354 
1 7 12 0.947872225248261 0.318650662329312 
1 7 13 0.365135588974846 -0.930954349935587 
1 7 14 0.513270614546999 0.858226820975986 
1 7 15 -0.258526284334306 0.966004223752825 
1 8 0 0.2174710520528 -0.976066771035183 
1 8 1 -0.557543312234858 -0.830147851278424 
1 8 2 -0.995804300338791 -0.0915084445653605 
1 8 3 -0.73166023610587 0.68166949389092 
1 8 4 0.879205474692023 -0.476442791184393 
1 8 5 0.546054010877021 -0.837749972966349 
1 8 6 -0.987175515393331 0.1596386601294 
1 8 7 0.269987998383055 -0.962863687511951 
1 8 8 -0.208265935380206 0.97807223667795 
1 8 9 -0.599865219580574 0.800101067576809 
1 8 10 -0.0406528638496135 0.999173330639296 
1 8 11 0.990385772739343 -0.13833300819217 
1 8 12 -0.0735092874929279 -0.997294532549077 
1 8 13 0.249460174030393 -0.968385058524101 
1 8 14 0.73201782148138 0.681285482770369 
1 8 15 0.942720961270718 0.333582357418395 
1 9 0 -0.281226114494587 0.959641533347884 
1 9 1 -0.144886331297767 0.989448306382437 
1 9 2 -0.615079976349865 0.788464725078713 
1 9 3 -0.821751677904917 -0.569845750936561 
1 9 4 0.7871597502525 0.616749160990448 
1 9 5 -0.925326579969519 -0.379171096474814 
1 9 6 -0.813701634124989 0.581282763052821 
1 9 7 0.686401061070484 0.727223200510898 
1 9 8 -0.543226944493972 0.839585901963428 
1 9 9 -0.786256855189686 0.617899795814197 
1 9 10 0.142960329164094 0.989728419459244 
1 9 11 -0.26925212256638 -0.963069724627194 
1 9 12 -0.491966141076946 -0.870614332545622 
1 9 13 -0.33117500258797 -0.943569349682819 
1 9 14 0.918766780661079 -0.394800712706648 
1 9 15 0.995891893687631 -0.0905501854623387 
1 10 0 0.895832617368272 0.4443916309508 
1 10 1 -0.361614356787196 0.932327762627169 
1 10 2 0.754869985718072 -0.655874458003967 
1 10 3 0.152765059642283 -0.988262534224833 
1 10 4 0.924342618369486 -0.381563525334698 
1 10 5 0.897419106562753 -0.441179042086214 
1 10 6 -0.563766721735088 0.825934067262074 
1 10 7 0.748524804252366 0.663106791866104 
1 10 8 -0.833075612770855 0.553159130274883 
1 10 9 0.663097824781371 0.748532747961112 
1 10 10 0.230684664532501 0.973028563583581 
1 10 11 -0.127020556424344 -0.991900084809781 
1 10 12 0.217896669700052 -0.975971844539394 
1 10 13 -0.730825733288562 -0.682564097769019 
1 10 14 -0.58615580216352 -0.810198355706824 
1 10 15 -0.543620705827396 -0.839331000378113 
1 11 0 0.423541123627612 -0.905876877172754 
1 11 1 -0.419666693705994 0.907678283420882 
1 11 2 -0.167166891375009 -0.985928613251495 
1 11 3 0.952016576611944 -0.306046463557538 
1 11 4 0.98946130808471 0.144797513111565 
1 11 5 0.610129009793878 0.792302083430267 
1 11 6 -0.764846849131357 0.64421215245743 
1 11 7 0.257943296341466 0.966160057067409 
1 11 8 -0.355398285768284 0.934714961083306 
1 11 9 0.816047413164367 0.577984964741942 
1 11 10 0.53020644556567 0.847868577717454 
1 11 11 -0.322196188506375 -0.946672919287314 
1 11 12 0.87479309854193 -0.48449668187038 
1 11 13 -0.979555908854625 0.201172118913106 
1 11 14 0.23477688763583 -0.972049285289606 
1 11 15 0.652858764471926 -0.757479658903254 
1 12 0 -0.897668444072875 0.440671492742364 
1 12 1 -0.412029578262367 0.91117047067875 
1 12 2 -0.0736715058791211 0.997282562377134 
1 12 3 0.905698348751708 0.42392275365735 
1 12 4 -0.051097312757122 0.998693679077324 
1 12 5 -0.0695930360536844 0.997575465482602 
1 12 6 0.48825016430307 0.872703716651891 
1 12 7 -0.767567454259615 0.640968176403021 
1 12 8 0.0197993921762254 -0.999803972821399 
1 12 9 -0.406447377270335 -0.91367419220971 
1 12 10 -0.892137293803452 -0.451764373324252 
1 12 11 -0.727666529754983 -0.685931061750625 
1 12 12 -0.750117677962208 -0.661304369567135 
1 12 13 0.455594779315656 -0.890187282014475 
1 12 14 0.804219094697017 -0.594332943496076 
1 12 15 -0.744373117704401 -0.66776392657812 
1 13 0 -0.242965175283559 0.970035011532795 
1 13 1 -0.615787612007884 -0.787912188570292 
1 13 2 -0.547067659432603 -0.837088391989122 
1 13 3 -0.918915711505347 0.394453945535626 
1 13 4 -0.963641776504727 0.267197542231987 
1 13 5 -0.992194925147532 -0.124696553727376 
1 13 6 -0.778768562566465 0.62731134690691 
1 13 7 -0.937132460986438 0.348973853698958 
1 13 8 -0.971157178344664 -0.238440212526391 
1 13 9 0.532588636348144 0.846374234268048 
1 13 10 0.842766335661897 -0.538279577427026 
1 13 11 -0.122534171034081 0.992464295039872 
1 13 12 -0.968458293940195 0.249175706878593 
1 13 13 0.671157127279246 0.741315122267359 
1 13 14 0.979493993571057 -0.201473364388996 
1 13 15 0.607263607463198 -0.794500416016746 
1 14 0 -0.431562215881088 0.902083174559755 
1 14 1 -0.430412435469923 0.902632336775527 
1 14 2 0.959575652257379 0.281450826246479 
1 14 3 0.996176086562785 0.0873682125286695 
1 14 4 -0.475473106509027 -0.879730256946216 
1 14 5 -0.954499627307202 -0.298212108188807 
1 14 6 -0.838167550641431 0.545412831763009 
1 14 7 -0.79735393546808 -0.603511973032486 
1 14 8 -0.606107727114734 0.795382564010433 
1 14 9 0.060862721583423 0.998146146173725 
1 14 10 0.994833310928134 0.10152183739357 
1 14 11 -0.421346559018761 0.906899706253701 
1 14 12 -0.963703276838964 -0.266975643476784 
1 14 13 0.267817354289848 0.963469700998005 
1 14 14 -0.999805344298884 -0.0197300154939065 
1 14 15 -0.13628777578881 -0.990669290010818 
1 15 0 -0.745922341275514 0.666032927704071 
1 15 1 -0.965563953883238 0.260165814359553 
1 15 2 -0.740361908663744 0.672208482689544 
1 15 3 0.798126899487831 0.602489379420037 
1 15 4 0.921680158619177 -0.387950622125715 
1 15 5 -0.123421051642382 -0.992354394362966 
1 15 6 -0.996389496177923 0.084899775655206 
1 15 7 -0.933637706008533 -0.358218695658286 
1 15 8 -0.788563541822986 -0.614953283191161 
1 15 9 -0.0483416521173033 -0.998830858889817 
1 15 10 0.161424343143827 0.986885090291967 
1 15 11 -0.664438334548566 0.747343093620546 
1 15 12 0.56290968479347 0.826518412841309 
1 15 13 0.465907976557983 0.884833180537239 
1 15 14 0.297894565800164 0.954598778370647 
1 15 15 -0.550663807411927 0.834727123799509 
2 0 0 -0.979905934108175 0.199460172213868 
2 0 1 -0.616557685952295 0.787309735677866 
2 0 2 -0.997738277034786 0.0672185282467332 
2 0 3 -0.953113049416432 -0.302614465999413 
2 0 4 -0.287351194572822 0.957825292512978 
2 0 5 0.991039134645117 -0.13357182937228 
2 0 6 0.821338700767796 -0.570440828325839 
2 0 7 0.855427434785516 -0.5179226813109 
2 0 8 -0.943851584584125 0.330369772040416 
2 0 9 0.916902658341702 0.399110905796772 
2 0 10 0.247532554978177 0.968879576741081 
2 0 11 0.475745145520919 -0.879583172027114 
2 0 12 -0.911484749921703 -0.411333867630871 
2 0 13 -0.974348433179729 -0.225044730576405 
2 0 14 0.658312823467831 0.752744462920726 
2 0 15 -0.999940841207396 -0.0108772278382789 
2 1 0 -0.358690138554082 -0.933456685928198 
2 1 1 -0.94306733560396 0.332601864872776 
2 1 2 -0.754232405001033 -0.656607553449058 
2 1 3 0.999073599162873 0.0430342126190765 
2 1 4 0.896229728075673 0.443590210118985 
2 1 5 0.813649067134281 -0.581356341284341 
2 1 6 0.990926498296329 0.134404891927996 
2 1 7 -0.27398379589219 0.961734308210177 
2 1 8 -0.916022583417771 0.401126696529455 
2 1 9 0.721117922497988 -0.692812342450815 
2 1 10 0.998501117751428 0.0547313242042287 
2 1 11 0.804834806213086 0.593498891918042 
2 1 12 -0.107510228126229 -0.994203978491459 
2 1 13 -0.242047472809606 -0.9702644077294 
2 1 14 0.97476916108678 -0.223215327865661 
2 1 15 -0.112720534906501 -0.993626731227775 
2 2 0 0.640956861806902 -0.767576902533322 
2 2 1 0.545611463415798 -0.838038263439845 
2 2 2 -0.440803941441125 -0.897603411986591 
2 2 3 0.984976856736467 0.172686396955726 
2 2 4 0.558256570366495 -0.829668368471788 
2 2 5 -0.995883885087281 0.0906382227510198 
2 2 6 -0.991610871317701 0.129258964426265 
2 2 7 -0.320858055889387 0.947127292379901 
2 2 8 -0.568377069153132 0.822768197769515 
2 2 9 0.978892669712075 -0.204375001367502 
2 2 10 -0.0298903468525315 0.999553183760142 
2 2 11 0.189896146491769 0.981804182893706 
2 2 12 0.637123269294826 -0.77076192155754 
2 2 13 -0.997928026379532 0.0643401442821895 
2 2 14 -0.0366842819400939 0.999326905200966 
2 2 15 -0.74116682900438 -0.671320885704886 
2 3 0 -0.88736626564452 0.461065191264856 
2 3 1 0.565420019391008 0.824803129038604 
2 3 2 0.660273740650796 0.75102502448787 
2 3 3 0.15724387492707 0.98755980264383 
2 3 4 -0.990297562622517 -0.138963079499206 
2 3 5 0.535045809420568 0.844823047638669 
2 3 6 -0.627614413303548 0.778524340154913 
2 3 7 0.0165858246773604 0.9998624457493 
2 3 8 0.0991740561080194 -0.995070101347178 
2 3 9 0.225173703295946 0.974318635428877 
2 3 10 0.262430112646705 0.964951001852549 
2 3 11 0.37218380639114 0.928159045778364 
2 3 12 0.00351420666809427 -0.999993825156683 
2 3 13 0.218751088084554 0.975780693322953 
2 3 14 -0.999905420139538 0.0137532096462513 
2 3 15 -0.842769746093476 -0.538274237791052 
2 4 0 -0.993977083250419 -0.109588128795916 
2 4 1 0.828187339291159 -0.560451363668454 
2 4 2 -0.978461386997942 -0.206429925529373 
2 4 3 0.996855021789272 0.0792468645026999 
