# x y z s_1 s_2
0 7 15 0.931637502197694 0.363388998868763 
0 7 16 0.998324385834729 0.0578655393797604 
0 7 17 0.434596551333043 0.900625248130112 
0 7 18 -0.426004888331551 -0.904720860330756 
0 7 19 -0.987806966361041 0.155683644640656 
0 7 20 -0.916246574485348 -0.400614795962238 
0 7 21 0.974015152468006 -0.226482853131813 
0 7 22 -0.582134514045122 -0.813092496311121 
0 7 23 0.594891012383635 -0.803806371824194 
0 7 24 -0.243751951731389 -0.969837608070103 
0 7 25 0.907531311558783 -0.419984426545074 
0 7 26 0.825338195656182 0.564638701109832 
0 7 27 0.803338648536712 0.595522472932139 
0 7 28 -0.885591116817638 -0.464465686368421 
0 7 29 0.515841572271223 0.856683997934333 
0 7 30 -0.896294177732112 0.443459972222428 
0 7 31 -0.669111626962561 -0.74316191416374 
0 8 0 -0.54032078323666 0.841459120339498 
0 8 1 -0.846299206279127 -0.532707849999715 
0 8 2 -0.539925237871203 -0.841712978104606 
0 8 3 -0.102776730445374 0.994704450416785 
0 8 4 -0.822532010513933 -0.568718816006564 
0 8 5 0.48895803898225 -0.872307306007827 
0 8 6 -0.980102548201442 -0.198491800860992 
0 8 7 -0.337535034211902 0.941312966382366 
0 8 8 0.470564512524026 0.882365592910912 
0 8 9 -0.278286834599246 -0.960498015452781 
0 8 10 0.253176172116126 0.967420190957696 
0 8 11 -0.200892334643115 0.979613326717046 
0 8 12 0.142040082600941 0.989860906862534 
0 8 13 0.715485443419703 0.698627640631625 
0 8 14 -0.967561394644629 0.25263599821352 
0 8 15 0.794181764987825 -0.607680281201244 
0 8 16 0.811420179034071 0.584463252100863 
0 8 17 0.604493078121777 0.796610393167739 
0 8 18 -0.691428633156916 -0.722444769688838 
0 8 19 -0.695663423372642 -0.718367873294356 
0 8 20 -0.0386532528488172 -0.999252683781337 
0 8 21 0.961736741401291 0.273975254792884 
0 8 22 -0.992510531952547 -0.122159092839104 
0 8 23 -0.975526980724754 0.219879762320332 
0 8 24 0.751668790391671 0.659540771712502 
0 8 25 0.999943904529642 0.0105918739614253 
0 8 26 0.126319601346168 0.991989595870715 
0 8 27 -0.549298478185757 0.835626221382989 
0 8 28 0.328393736320466 0.94454092232443 
0 8 29 0.513553592424081 -0.858057520046483 
0 8 30 0.875196915911617 0.483766842992359 
0 8 31 0.885110848103747 -0.465380260184148 
0 9 0 0.41132344579013 -0.911489453007183 
0 9 1 -0.873892244911076 -0.486119681029559 
0 9 2 -0.774523395073478 -0.632545263585028 
0 9 3 -0.783266336436748 0.621686292437718 
0 9 4 -0.997842584088749 -0.0656519411676987 
0 9 5 0.973425815460534 -0.229002580323877 
0 9 6 -0.996136218912782 -0.0878215996788141 
0 9 7 -0.898627401215949 -0.438712655144422 
0 9 8 -0.970585504777589 0.240756677821472 
0 9 9 -0.99869168218725 0.0511363269115163 
0 9 10 0.670773860399972 0.741661936601925 
0 9 11 0.949607745182818 0.313440792317791 
0 9 12 0.987219332149725 -0.159367469170627 
0 9 13 0.29350111362811 0.955958731483247 
0 9 14 -0.29027900272835 0.956942057062514 
0 9 15 0.0160448515425947 0.999871273084179 
0 9 16 0.988812374297888 0.149164635337511 
0 9 17 0.911314623637802 -0.411710646867301 
0 9 18 -0.0647687332109226 -0.997900301231667 
0 9 19 0.939280079856825 0.343151470322008 
0 9 20 0.472875870432952 -0.881129054771364 
0 9 21 0.845097353688201 -0.534612441670786 
0 9 22 0.797138726826415 0.603796199220864 
0 9 23 -0.0409714760790143 0.999160316539797 
0 9 24 0.843500401868904 0.537128543318075 
0 9 25 -0.262264267778823 0.964996090067953 
0 9 26 0.104855591691026 0.994487458388051 
0 9 27 -0.053898244146975 0.998546433210731 
0 9 28 0.997518344310254 0.0704070505313973 
0 9 29 0.945597995527164 -0.325337410783036 
0 9 30 0.996518083178817 0.083376914656374 
0 9 31 0.842692727839242 -0.538394805367639 
0 10 0 0.967633465898971 0.252359813901393 
0 10 1 -0.0922878848491318 -0.995732366808508 
0 10 2 -0.999809737337279 0.0195061304610059 
0 10 3 -0.727987519575064 -0.685590381600373 
0 10 4 -0.790628702154991 0.612295888707996 
0 10 5 -0.310346909920567 0.950623372057912 
0 10 6 -0.346879749095365 0.937909611672434 
0 10 7 -0.0764995749768955 -0.997069613932926 
0 10 8 -0.882433824978343 0.470436546767032 
0 10 9 -0.989123442225663 -0.147087783448031 
0 10 10 -0.686061454212023 0.72754359391344 
0 10 11 0.290554888706129 0.956858326320553 
0 10 12 0.647423378543211 0.762130545848738 
0 10 13 0.0856925243365087 0.99632163043509 
0 10 14 -0.960087003542421 0.27970152954343 
0 10 15 -0.96895204880602 0.24724871509194 
0 10 16 0.126166105006451 0.992009129971847 
0 10 17 0.825741296513741 0.564049032648587 
0 10 18 -0.520133600441154 -0.854084912460185 
0 10 19 0.170536563726054 0.985351348724154 
0 10 20 0.893822636807006 0.448420666262575 
0 10 21 0.516818154651926 0.856095202078704 
0 10 22 -0.611904704442722 0.790931496831973 
0 10 23 0.730045817008406 0.68339820388155 
0 10 24 -0.0539476461293997 0.998543765428986 
0 10 25 -0.996765338647143 0.080367030999329 
0 10 26 -0.633121330830046 -0.774052569563587 
0 10 27 0.392635564369987 -0.919694141327355 
0 10 28 0.95727186362489 -0.289189521096686 
0 10 29 0.827043897373 -0.562137342486762 
0 10 30 0.650317882074526 -0.759662196146486 
0 10 31 0.995989543308871 -0.0894697134196044 
0 11 0 -0.877591552532513 0.479409080977377 
0 11 1 0.50257777871587 -0.864531998448306 
0 11 2 -0.775186472262766 -0.631732485487969 
0 11 3 -0.0696860337406292 -0.997568973405599 
0 11 4 -0.723557812591132 -0.690263784243629 
0 11 5 -0.996629316892998 0.0820366059109953 
0 11 6 -0.651435898299019 0.758703677602363 
0 11 7 -0.0854577321693962 0.996341796780836 
0 11 8 -0.449308394037527 0.893376721796252 
0 11 9 -0.0924453857095882 0.995717756525917 
0 11 10 -0.179224248510555 0.983808247955783 
0 11 11 0.0169866301973662 0.999855716788446 
0 11 12 -0.369551268523542 0.929210342136075 
0 11 13 -0.874641746026343 -0.48476985891038 
0 11 14 -0.974999824357132 0.22220563112478 
0 11 15 -0.118361557880647 -0.992970564325079 
0 11 16 0.809643340049705 0.586922194088073 
0 11 17 0.213780739432531 0.976881669112324 
0 11 18 -0.655655746503162 0.75505995925978 
0 11 19 -0.788663712069169 0.614824811849098 
0 11 20 -0.956641628849883 0.291267564193892 
0 11 21 -0.99313220190089 0.116997562143362 
0 11 22 -0.86380756572254 -0.503821882613787 
0 11 23 0.74397021617979 0.668212778564879 
0 11 24 -0.36030703336825 0.932833769599585 
0 11 25 -0.97933666509701 0.20223673354924 
0 11 26 0.656102397609647 -0.754671878269538 
0 11 27 0.80606811676517 0.591822770037325 
0 11 28 -0.502908389673399 0.864339720015289 
0 11 29 0.995184632538776 0.0980180960775122 
0 11 30 -0.997892219123609 -0.0648931353269269 
0 11 31 -0.931311402637148 -0.364223930183107 
0 12 0 0.426499231555675 -0.904487924453621 
0 12 1 -0.247077968375875 0.968995602437519 
0 12 2 -0.160652028721411 -0.987011107165312 
0 12 3 -0.187445212022353 -0.98227505948685 
0 12 4 0.989699385969149 0.143161186822022 
0 12 5 0.00232430713476732 -0.999997298794523 
0 12 6 0.467343186987249 -0.884075984051485 
0 12 7 -0.766703195280592 0.642001721451377 
0 12 8 -0.118896910036807 0.99290660426029 
0 12 9 0.810225881184185 0.586117753919219 
0 12 10 -0.283404965220684 0.95900032621906 
0 12 11 -0.720197190552649 -0.693769418985928 
0 12 12 -0.183136817761144 0.983087435572402 
0 12 13 -0.896646307079908 -0.442747557870129 
0 12 14 -0.990652650147496 -0.136408675514947 
0 12 15 0.993208653698272 -0.116346767118242 
0 12 16 0.681170514875587 0.732124804704859 
0 12 17 -3.03759120445787e-06 0.999999999995387 
0 12 18 0.616098384023272 0.787669207982585 
0 12 19 0.776180994865606 0.630510161067558 
0 12 20 -0.914361541537564 0.404898717406033 
0 12 21 -0.634389517653931 0.773013544442019 
0 12 22 -0.960401941718388 0.278618216101441 
0 12 23 -0.959798984274333 0.280688278675755 
0 12 24 0.149764322565437 0.988721724089501 
0 12 25 -0.747091350347441 0.664721380907849 
0 12 26 -0.149188283343057 0.988808806652303 
0 12 27 -0.992937720910151 0.118636766618765 
0 12 28 -0.901807692753462 -0.432137576809374 
0 12 29 -0.495869641771847 -0.868396970497399 
0 12 30 -0.429377838446087 0.9031249480838 
0 12 31 0.101143769629494 0.994871819816571 
0 13 0 0.752507600390936 0.658583564442566 
0 13 1 -0.947147186382673 -0.320799325634244 
0 13 2 -0.287815733189027 -0.957685806373292 
0 13 3 0.118186442594575 -0.992991422312821 
0 13 4 0.852185214516861 -0.523240250897092 
0 13 5 0.665744888741038 0.746179430911348 
0 13 6 0.757291963488151 -0.653076474875845 
0 13 7 0.723273198240282 -0.690562003521243 
0 13 8 0.999743978470493 0.0226269200730128 
0 13 9 0.977829011052622 -0.209404931039964 
0 13 10 -0.682378347297952 -0.730999173145166 
0 13 11 -0.999380523866841 -0.0351933021417307 
0 13 12 0.527113970968916 0.849794599658871 
0 13 13 0.110596134315262 -0.993865431069277 
0 13 14 0.608746452824685 -0.793364831696845 
0 13 15 -0.884850372473311 -0.465875324881929 
0 13 16 -0.875057445701233 -0.484019076817055 
0 13 17 -0.762423804140865 0.647078003705405 
0 13 18 -0.750269061481378 -0.661132615580151 
0 13 19 -0.700458154619073 -0.71369347315752 
0 13 20 -0.797710746066351 0.603040268647348 
0 13 21 -0.976777037563657 -0.214258299462044 
0 13 22 -0.693258531033451 0.720688982258881 
0 13 23 -0.579676353613521 0.81484681079411 
0 13 24 0.909934756058294 -0.4147514191864 
0 13 25 -0.984304597898486 -0.176477926540119 
0 13 26 -0.757929272571426 0.652336736493775 
0 13 27 -0.310379650334151 0.950612682778034 
0 13 28 0.735527587636837 -0.677494773282521 
0 13 29 -0.53712927303872 0.843499937193179 
0 13 30 -0.899703889291585 -0.436500757838513 
0 13 31 0.767092919120798 -0.641536011019438 
0 14 0 0.753166617763692 -0.657829800089963 
0 14 1 -0.33428955788437 -0.942470419424118 
0 14 2 0.118936767712754 -0.992901830638882 
0 14 3 0.262973026571123 -0.96480318578248 
0 14 4 0.688064154032404 -0.725649860425586 
0 14 5 0.908050212985247 0.418861326333009 
0 14 6 0.931235517643109 0.364417906640125 
0 14 7 -0.394027475611481 -0.919098660897319 
0 14 8 -0.873259344944186 0.487255699266464 
0 14 9 0.760153661764099 0.649743342025628 
0 14 10 -0.393506448081278 0.919321856217101 
0 14 11 -0.134357915841128 -0.990932868791236 
0 14 12 0.938325740529031 0.34575251938438 
0 14 13 0.903820282148292 -0.427912254530508 
0 14 14 0.989802194614355 -0.142448641750655 
0 14 15 -0.957291119986436 0.289125771239983 
0 14 16 0.996594560224929 0.0824577620972166 
0 14 17 -0.978264643057229 0.207360285841121 
0 14 18 -0.98629613650204 0.164984639046032 
0 14 19 0.995041628597092 -0.0994593251477529 
0 14 20 0.00667332310634074 0.999977733131453 
0 14 21 -0.492474498701291 0.87032687430006 
0 14 22 -0.927262058534189 0.374412973603931 
0 14 23 0.438481304102566 0.89874031063067 
0 14 24 0.958854154755548 -0.283899119244888 
0 14 25 0.232556680796406 0.972582844911917 
0 14 26 -0.99539429105559 0.0958655586430286 
0 14 27 -0.7010081240754 -0.713153286454103 
0 14 28 -0.965321766163006 -0.261062995792078 
0 14 29 0.214591460365613 -0.97670389839406 
0 14 30 0.949790909669903 -0.312885327090322 
0 14 31 -0.210699271390652 0.977550928103211 
0 15 0 -0.974646824049912 -0.22374889579486 
0 15 1 -0.244788333542072 -0.969576542497649 
0 15 2 0.828541312641182 -0.559927935762118 
0 15 3 0.487475604736884 -0.873136607173476 
0 15 4 0.933364824407054 -0.358929107985948 
0 15 5 0.955782726298336 -0.294073766442571 
0 15 6 0.757258430057061 0.653115357427396 
0 15 7 -0.825911715333512 0.563799466543606 
0 15 8 -0.883428819685545 -0.468565385564283 
0 15 9 -0.930303721129325 0.366790112261674 
0 15 10 -0.998562568654892 -0.0535984746176982 
0 15 11 0.745054389286617 0.667003715885262 
0 15 12 0.925283513108571 -0.379276179543959 
0 15 13 0.966384416524696 -0.257101457596458 
0 15 14 -0.0351604876704993 -0.999381678892891 
0 15 15 -0.993816596217346 -0.111034107746085 
0 15 16 -0.811066428847628 0.584954056312421 
0 15 17 0.636055591362007 0.771643236669076 
0 15 18 -0.0790691887833352 0.996869130520724 
0 15 19 0.512182561255706 0.858876605773812 
0 15 20 -0.076641554351857 -0.997058710481249 
0 15 21 -0.995384942870397 0.0959625734695367 
0 15 22 -0.751678903380827 0.659529245911201 
0 15 23 0.241494257015743 0.970402248466281 
0 15 24 0.448045778673124 0.894010615268742 
0 15 25 -0.419289807012274 0.907852442710604 
0 15 26 -0.307684856417276 0.951488323171378 
0 15 27 -0.220391552416506 -0.975411484258537 
0 15 28 -0.13711996689047 -0.99055444811477 
0 15 29 -0.0908624036337418 -0.995863456306084 
0 15 30 0.0100195978803634 -0.999949802569267 
0 15 31 -0.608196484450458 -0.793786518090414 
0 16 0 0.812202468946457 0.583375650363708 
0 16 1 0.467246039350631 -0.884127331729513 
0 16 2 -0.904493593563553 -0.426487208720836 
0 16 3 0.434672129226286 -0.900588774121622 
0 16 4 0.861930607148104 -0.507026260129888 
0 16 5 0.469213899939977 -0.883084546407147 
0 16 6 0.838827501526388 -0.544397302237068 
0 16 7 -0.75765400883806 0.652656420248523 
0 16 8 -0.54200388631907 0.840375979675184 
0 16 9 0.419934362888874 -0.907554478180299 
0 16 10 0.198690604342514 0.980062265239309 
0 16 11 -0.999969405274143 -0.00782230884565924 
0 16 12 0.646260408856076 -0.763116952992906 
0 16 13 0.781317384920189 -0.624133915134786 
0 16 14 0.999999456318892 0.00104276647489578 
0 16 15 0.743570958788457 0.668657034096266 
0 16 16 -0.0946283275903828 0.995512671751318 
0 16 17 0.993333729966373 0.115274025309661 
0 16 18 0.991216083548896 -0.132252318369047 
0 16 19 -0.0212833683482603 0.999773483461005 
0 16 20 -0.533136145154898 -0.846029462093002 
0 16 21 -0.63724497860335 -0.770661298655133 
0 16 22 0.450525138408419 -0.892763742354087 
0 16 23 0.328230930091171 -0.944597510335214 
0 16 24 -0.999157773637731 -0.0410334422062351 
0 16 25 -0.903107993791377 -0.429413497168073 
0 16 26 0.0382646664862298 0.999267639473378 
0 16 27 -0.187834338411779 -0.982200723535372 
0 16 28 0.665377777094062 -0.746506807570678 
0 16 29 0.570793223838516 0.821093840934173 
0 16 30 -0.521972234622859 -0.852962476479956 
0 16 31 -0.443040426641451 -0.896501634332788 
0 17 0 0.96297761319752 0.269581372651019 
0 17 1 -0.116539163448882 -0.993186097054643 
0 17 2 -0.715443291439598 -0.698670807128847 
0 17 3 0.804752449800772 -0.593610557975224 
0 17 4 0.870598037172828 0.491994977282105 
0 17 5 -0.0854614660425548 0.996341476513879 
0 17 6 -0.362478549150886 0.931992114454553 
0 17 7 -0.824798725367501 0.5654264431667 
0 17 8 -0.853272390418109 -0.521465461704001 
0 17 9 -0.401626591568918 0.915803516560585 
0 17 10 0.581112089492888 0.813823530899181 
0 17 11 -0.868142654183721 0.496314750926108 
0 17 12 -0.464566435705829 0.885538269537563 
0 17 13 0.999874166707698 0.0158635037298173 
0 17 14 0.023494137274611 -0.999723974661867 
0 17 15 0.534692961726783 0.845046410962049 
0 17 16 0.367051051144113 0.930200798674137 
0 17 17 -0.0353812017932443 0.999373889272511 
0 17 18 0.993229428727543 0.11616928126471 
0 17 19 0.686842950408895 0.726805862299971 
0 17 20 0.954704234881653 0.297556421370868 
0 17 21 -0.246237423421703 0.969209539422018 
0 17 22 0.87275173173741 -0.488164331705371 
0 17 23 -0.0170969229850903 -0.999853836930399 
0 17 24 -0.47992281515301 -0.877310715479761 
0 17 25 -0.989103796613215 -0.147219834007934 
0 17 26 0.85007527793053 -0.526661202151186 
0 17 27 0.494432280117054 -0.869216152851666 
0 17 28 0.824046809145671 -0.566521717445005 
0 17 29 -0.101218529787028 -0.994864216477682 
0 17 30 -0.396518032235849 0.918026933217 
0 17 31 -0.576383399919019 0.817179402761592 
0 18 0 0.530967319660668 0.847392297258104 
0 18 1 0.825034925552163 0.56508173888309 
